,subj_idx,seq_idx,seq_vect,trial_vect,lookaway,slat,ltime,counts_loc1,counts_loc2,counts_loc3,counts_loc4,prev_counts_loc1,prev_counts_loc2,prev_counts_loc3,prev_counts_loc4
164,2,6.0,6.0,4.0,1,0.9418891705826294,-0.8026106140831373,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0
165,3,0.0,0.0,0.0,0,0.19395686176680665,0.45945767273199517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,3,0.0,0.0,1.0,0,-0.2583491515581926,0.7907713051229919,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
167,3,0.0,0.0,2.0,0,-0.3401366469679279,-0.3450428224917142,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
168,3,0.0,0.0,3.0,0,0.5223186364303914,0.23854247570557008,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0
169,3,0.0,0.0,4.0,0,-0.5151639352456483,0.9602145628315305,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
170,3,0.0,0.0,5.0,0,-0.10209612140875036,0.7511319955333547,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0
171,3,0.0,0.0,6.0,0,-1.1114514409071514,1.6147956393983138,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0
172,3,0.0,0.0,7.0,0,0.8432389778722225,-0.30173539768631974,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0
173,3,0.0,0.0,8.0,1,,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0
174,3,1.0,1.0,0.0,0,-0.19917610343933773,0.33320351353156913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
175,3,1.0,1.0,1.0,0,0.8739604911730413,-0.6565959632365336,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
176,3,1.0,1.0,2.0,0,0.39414165593641987,0.3056334862647467,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
177,3,1.0,1.0,3.0,0,0.7217695277822628,-0.14400644340874885,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0
178,3,1.0,1.0,4.0,1,-1.4475618639254986,-1.5991950800186476,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0
179,3,2.0,2.0,0.0,0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,3,2.0,2.0,1.0,0,0.7054700582254395,-0.21097912767064309,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
181,3,2.0,2.0,2.0,0,0.4814931587550812,-0.001896560372467602,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
182,3,2.0,2.0,3.0,0,-0.055365286176727126,-0.07312899133653195,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
183,3,2.0,2.0,4.0,0,0.704650817870751,-0.21109745396792548,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
184,3,2.0,2.0,5.0,1,0.5715413277412589,-0.12034118395224909,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
185,3,3.0,3.0,0.0,0,-0.5146689775313573,-2.0054400234267598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186,3,3.0,3.0,1.0,0,0.8138828651625512,-0.585718511164317,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
187,3,3.0,3.0,2.0,0,0.3170989275809219,-0.6173116325387442,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
188,3,3.0,3.0,3.0,1,,,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0
189,3,4.0,4.0,0.0,0,0.19059456281110587,-0.44763172223564074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,3,4.0,4.0,1.0,0,0.22240839658484285,0.4079857334141082,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,3,4.0,4.0,2.0,0,0.9313073160012362,-0.6447633335082837,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
192,3,4.0,4.0,3.0,0,0.5252883827161373,0.32527565161364164,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
193,3,4.0,4.0,4.0,0,0.4489283546562132,-0.17950433259349852,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
194,3,4.0,4.0,5.0,0,-0.1790705797346907,0.33332183982885155,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0
195,3,4.0,4.0,6.0,0,-0.12438628605923333,0.0018898811405724145,6.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0
196,3,4.0,4.0,7.0,0,0.4138204919563332,-0.38444547948678626,6.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0
197,3,4.0,4.0,8.0,0,-0.9421400608541225,0.4079857334141082,7.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0
198,3,4.0,4.0,9.0,0,0.2558777785753458,-0.5620532517078172,8.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0
199,3,4.0,4.0,10.0,0,0.327527174595811,-0.3490659165993193,9.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0
200,3,4.0,4.0,11.0,1,-0.812264863374911,0.4711719761629627,10.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0
201,3,5.0,5.0,0.0,0,0.8804461439809919,-0.6961169465288883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
