"subj" "seq" "trial" "sl" "ltime" "linger" "laway"
"10114" 42 3 4 0.277354810425222 -0.753625229101106 -0.107085820220309 0
"10115" 42 3 5 NA NA NA 1
"10116" 42 3 6 NA NA NA 2
"10117" 42 3 7 NA NA NA 2
"10118" 42 3 8 NA NA NA 2
"10119" 42 3 9 NA NA NA 2
"10120" 42 3 10 NA NA NA 2
"10121" 42 3 11 NA NA NA 2
"10122" 42 3 12 NA NA NA 2
"10123" 42 3 13 NA NA NA 2
"10124" 42 3 14 NA NA NA 2
"10125" 42 3 15 NA NA NA 2
"10126" 42 4 1 NA NA NA 2
"10127" 42 4 2 NA NA NA 2
"10128" 42 4 3 NA NA NA 2
"10129" 42 4 4 NA NA NA 2
"10130" 42 4 5 NA NA NA 2
"10131" 42 4 6 NA NA NA 2
"10132" 42 4 7 NA NA NA 2
"10133" 42 4 8 NA NA NA 2
"10134" 42 4 9 NA NA NA 2
"10135" 42 4 10 NA NA NA 2
"10136" 42 4 11 NA NA NA 2
"10137" 42 4 12 NA NA NA 2
"10138" 42 4 13 NA NA NA 2
"10139" 42 4 14 NA NA NA 2
"10140" 42 4 15 NA NA NA 2
"10141" 42 5 1 0.869983078214736 -0.491272970769599 -0.398744363139365 0
"10142" 42 5 2 0.57286526748172 0.926765651800356 -0.398774690532827 0
"10143" 42 5 3 -3.70429275659087 0.926765651800356 -0.398865672713211 0
"10144" 42 5 4 -3.85188623883721 4.25341897555892 -0.398673599221288 0
"10145" 42 5 5 -0.528930186629791 -2.15658102300928 -0.399755276254748 0
"10146" 42 5 6 -0.213070025480015 0.577019925787134 -0.396621445597062 1
"10147" 42 5 7 NA NA NA 2
"10148" 42 5 8 NA NA NA 2
"10149" 42 5 9 NA NA NA 2
"10150" 42 5 10 NA NA NA 2
"10151" 42 5 11 NA NA NA 2
"10152" 42 5 12 NA NA NA 2
"10153" 42 5 13 NA NA NA 2
"10154" 42 5 14 NA NA NA 2
"10155" 42 5 15 NA NA NA 2
"10156" 42 6 1 NA NA NA 2
"10157" 42 6 2 NA NA NA 0
"10158" 42 6 3 NA NA NA 0
"10159" 42 6 4 NA NA NA 0
"10160" 42 6 5 NA NA NA 0
"10161" 42 6 6 NA NA NA 1
"10162" 42 6 7 NA NA NA 2
"10163" 42 6 8 NA NA NA 2
"10164" 42 6 9 NA NA NA 2
"10165" 42 6 10 NA NA NA 2
"10166" 42 6 11 NA NA NA 2
"10167" 42 6 12 NA NA NA 2
"10168" 42 6 13 NA NA NA 2
"10169" 42 6 14 NA NA NA 2
"10170" 42 6 15 NA NA NA 2
"10171" 42 7 1 NA NA NA 0
"10172" 42 7 2 NA NA NA 0
"10173" 42 7 3 NA NA NA 0
"10174" 42 7 4 NA NA NA 0
"10175" 42 7 5 NA NA NA 0
"10176" 42 7 6 NA NA NA 0
"10177" 42 7 7 NA NA NA 1
"10178" 42 7 8 NA NA NA 2
"10179" 42 7 9 NA NA NA 2
"10180" 42 7 10 NA NA NA 2
"10181" 42 7 11 NA NA NA 2
"10182" 42 7 12 NA NA NA 2
"10183" 42 7 13 NA NA NA 2
"10184" 42 7 14 NA NA NA 2
"10185" 42 7 15 NA NA NA 2
"10186" 42 8 1 NA NA NA 0
"10187" 42 8 2 NA NA NA 0
"10188" 42 8 3 NA NA NA 0
"10189" 42 8 4 NA NA NA 0
"10190" 42 8 5 NA NA NA 1
"10191" 42 8 6 NA NA NA 2
"10192" 42 8 7 NA NA NA 2
"10193" 42 8 8 NA NA NA 2
"10194" 42 8 9 NA NA NA 2
"10195" 42 8 10 NA NA NA 2
"10196" 42 8 11 NA NA NA 2
"10197" 42 8 12 NA NA NA 2
"10198" 42 8 13 NA NA NA 2
"10199" 42 8 14 NA NA NA 2
"10200" 42 8 15 NA NA NA 2
"10201" 42 9 1 NA NA NA 2
"10202" 42 9 2 NA NA NA 2
"10203" 42 9 3 NA NA NA 0
"10204" 42 9 4 NA NA NA 0
"10205" 42 9 5 NA NA NA 0
"10206" 42 9 6 NA NA NA 0
"10207" 42 9 7 NA NA NA 0
"10208" 42 9 8 NA NA NA 0
"10209" 42 9 9 NA NA NA 0
"10210" 42 9 10 NA NA NA 0
"10211" 42 9 11 NA NA NA 1
"10212" 42 9 12 NA NA NA 2
"10213" 42 9 13 NA NA NA 2
"10214" 42 9 14 NA NA NA 2
"10215" 42 9 15 NA NA NA 2
"10216" 42 10 1 NA NA NA 0
"10217" 42 10 2 NA NA NA 0
"10218" 42 10 3 NA NA NA 0
"10219" 42 10 4 NA NA NA 0
"10220" 42 10 5 NA NA NA 0
"10221" 42 10 6 NA NA NA 0
"10222" 42 10 7 NA NA NA 0
"10223" 42 10 8 NA NA NA 1
"10224" 42 10 9 NA NA NA 2
"10225" 42 10 10 NA NA NA 2
"10226" 42 10 11 NA NA NA 2
"10227" 42 10 12 NA NA NA 2
"10228" 42 10 13 NA NA NA 2
"10229" 42 10 14 NA NA NA 2
"10230" 42 10 15 NA NA NA 2
"10231" 42 11 1 NA NA NA 0
"10232" 42 11 2 NA NA NA 0
"10233" 42 11 3 NA NA NA 0
"10234" 42 11 4 NA NA NA 1
"10235" 42 11 5 NA NA NA 2
"10236" 42 11 6 NA NA NA 2
"10237" 42 11 7 NA NA NA 2
"10238" 42 11 8 NA NA NA 2
"10239" 42 11 9 NA NA NA 2
"10240" 42 11 10 NA NA NA 2
"10241" 42 11 11 NA NA NA 2
"10242" 42 11 12 NA NA NA 2
"10243" 42 11 13 NA NA NA 2
"10244" 42 11 14 NA NA NA 2
"10245" 42 11 15 NA NA NA 2
"10246" 42 12 1 NA NA NA 2
"10247" 42 12 2 NA NA NA 2
"10248" 42 12 3 NA NA NA 2
"10249" 42 12 4 NA NA NA 2
"10250" 42 12 5 NA NA NA 2
"10251" 42 12 6 NA NA NA 2
"10252" 42 12 7 NA NA NA 2
"10253" 42 12 8 NA NA NA 2
"10254" 42 12 9 NA NA NA 2
"10255" 42 12 10 NA NA NA 2
"10256" 42 12 11 NA NA NA 2
"10257" 42 12 12 NA NA NA 2
"10258" 42 12 13 NA NA NA 2
"10259" 42 12 14 NA NA NA 2
"10260" 42 12 15 NA NA NA 2
"10261" 42 13 1 NA NA NA 0
"10262" 42 13 2 NA NA NA 0
"10263" 42 13 3 NA NA NA 0
"10264" 42 13 4 NA NA NA 0
"10265" 42 13 5 NA NA NA 0
"10266" 42 13 6 NA NA NA 1
"10267" 42 13 7 NA NA NA 2
"10268" 42 13 8 NA NA NA 2
"10269" 42 13 9 NA NA NA 2
"10270" 42 13 10 NA NA NA 2
"10271" 42 13 11 NA NA NA 2
"10272" 42 13 12 NA NA NA 2
"10273" 42 13 13 NA NA NA 2
"10274" 42 13 14 NA NA NA 2
"10275" 42 13 15 NA NA NA 2
"10276" 42 14 1 NA NA NA 2
"10277" 42 14 2 NA NA NA 2
"10278" 42 14 3 NA NA NA 2
"10279" 42 14 4 NA NA NA 2
"10280" 42 14 5 NA NA NA 2
"10281" 42 14 6 NA NA NA 2
"10282" 42 14 7 NA NA NA 2
"10283" 42 14 8 NA NA NA 2
"10284" 42 14 9 NA NA NA 2
"10285" 42 14 10 NA NA NA 2
"10286" 42 14 11 NA NA NA 2
"10287" 42 14 12 NA NA NA 2
"10288" 42 14 13 NA NA NA 2
"10289" 42 14 14 NA NA NA 2
"10290" 42 14 15 NA NA NA 2
"10291" 42 15 1 NA NA NA 2
"10292" 42 15 2 NA NA NA 2
"10293" 42 15 3 NA NA NA 2
"10294" 42 15 4 NA NA NA 2
"10295" 42 15 5 NA NA NA 2
"10296" 42 15 6 NA NA NA 2
"10297" 42 15 7 NA NA NA 2
"10298" 42 15 8 NA NA NA 2
"10299" 42 15 9 NA NA NA 2
"10300" 42 15 10 NA NA NA 2
"10301" 42 15 11 NA NA NA 2
"10302" 42 15 12 NA NA NA 2
"10303" 42 15 13 NA NA NA 2
"10304" 42 15 14 NA NA NA 2
"10305" 42 15 15 NA NA NA 2
"10306" 42 16 1 NA NA NA 2
"10307" 42 16 2 NA NA NA 0
"10308" 42 16 3 NA NA NA 0
"10309" 42 16 4 NA NA NA 0
"10310" 42 16 5 NA NA NA 0
"10311" 42 16 6 NA NA NA 0
"10312" 42 16 7 NA NA NA 0
"10313" 42 16 8 NA NA NA 1
"10314" 42 16 9 NA NA NA 2
"10315" 42 16 10 NA NA NA 2
"10316" 42 16 11 NA NA NA 2
"10317" 42 16 12 NA NA NA 2
"10318" 42 16 13 NA NA NA 2
"10319" 42 16 14 NA NA NA 2
"10320" 42 16 15 NA NA NA 2
"10321" 43 1 1 0.474220253799546 0.534925489763229 -0.261826290791935 0
"10322" 43 1 2 0.178750233313527 -0.0301923138577024 -0.00579040532404539 0
"10323" 43 1 3 -0.115061887782876 0.27524204293756 0.445327651680555 0
"10324" 43 1 4 0.0267006410004665 0.321218386606321 0.896114028091999 0
"10325" 43 1 5 -0.130417675422067 -0.0148456367856825 -0.589180175815154 0
"10326" 43 1 6 -1.0058896445657 0.804809053291136 0.442345457990176 0
"10327" 43 1 7 NA NA NA 0
"10328" 43 1 8 NA NA NA 0
"10329" 43 1 9 NA NA NA 0
"10330" 43 1 10 NA NA NA 0
"10331" 43 1 11 NA NA NA 0
"10332" 43 1 12 NA NA NA 0
"10333" 43 1 13 NA NA NA 0
"10334" 43 1 14 NA NA NA 0
"10335" 43 1 15 NA NA NA 1
"10336" 43 2 1 0.488817855742266 0.366962220181771 -0.257115435674252 0
"10337" 43 2 2 -1.6687157987058 1.80761497660991 1.29538427214354 0
"10338" 43 2 3 0.38005359029786 -0.0861645697119675 0.215102298783304 0
"10339" 43 2 4 -1.4787650088833 0.993132119739103 0.119955156363487 0
"10340" 43 2 5 1.31368345693213 -2.09693712950759 0.0780851569505669 0
"10341" 43 2 6 NA NA NA 0
"10342" 43 2 7 NA NA NA 1
"10343" 43 2 8 NA NA NA 2
"10344" 43 2 9 NA NA NA 2
"10345" 43 2 10 NA NA NA 2
"10346" 43 2 11 NA NA NA 2
"10347" 43 2 12 NA NA NA 2
"10348" 43 2 13 NA NA NA 2
"10349" 43 2 14 NA NA NA 2
"10350" 43 2 15 NA NA NA 2
"10351" 43 3 1 NA NA NA 2
"10352" 43 3 2 NA NA NA 2
"10353" 43 3 3 NA NA NA 2
"10354" 43 3 4 NA NA NA 2
"10355" 43 3 5 NA NA NA 2
"10356" 43 3 6 NA NA NA 2
"10357" 43 3 7 NA NA NA 2
"10358" 43 3 8 NA NA NA 2
"10359" 43 3 9 NA NA NA 2
"10360" 43 3 10 NA NA NA 2
"10361" 43 3 11 NA NA NA 2
"10362" 43 3 12 NA NA NA 2
"10363" 43 3 13 NA NA NA 2
"10364" 43 3 14 NA NA NA 2
"10365" 43 3 15 NA NA NA 2
"10366" 43 4 1 -0.335046940328253 0.7131192034504 1.50636183932391 0
"10367" 43 4 2 1.48270832153204 -1.44014666157456 -2.19610744576515 0
"10368" 43 4 3 0.316558065504077 -0.00970726481483935 0.348724794374587 0
"10369" 43 4 4 -1.63616435947065 1.16113582585853 0.376828178982225 0
"10370" 43 4 5 NA NA NA 0
"10371" 43 4 6 NA NA NA 1
"10372" 43 4 7 NA NA NA 2
"10373" 43 4 8 NA NA NA 2
"10374" 43 4 9 NA NA NA 2
"10375" 43 4 10 NA NA NA 2
"10376" 43 4 11 NA NA NA 2
"10377" 43 4 12 NA NA NA 2
"10378" 43 4 13 NA NA NA 2
"10379" 43 4 14 NA NA NA 2
"10380" 43 4 15 NA NA NA 2
"10381" 43 5 1 NA NA NA 2
"10382" 43 5 2 NA NA NA 2
"10383" 43 5 3 NA NA NA 2
"10384" 43 5 4 NA NA NA 2
"10385" 43 5 5 NA NA NA 2
"10386" 43 5 6 NA NA NA 2
"10387" 43 5 7 NA NA NA 2
"10388" 43 5 8 NA NA NA 2
"10389" 43 5 9 NA NA NA 2
"10390" 43 5 10 NA NA NA 2
"10391" 43 5 11 NA NA NA 2
"10392" 43 5 12 NA NA NA 2
"10393" 43 5 13 NA NA NA 2
"10394" 43 5 14 NA NA NA 2
"10395" 43 5 15 NA NA NA 2
"10396" 43 6 1 0.26438478044426 0.102163551303246 0.628100742941743 0
"10397" 43 6 2 0.17552541681787 -0.462805648040656 1.04407127165941 0
"10398" 43 6 3 0.146572832355302 -0.0658017401051104 -0.195116134307833 0
"10399" 43 6 4 1.62221448968268 -2.43296476001542 -1.20541259269013 0
"10400" 43 6 5 NA NA NA 0
"10401" 43 6 6 NA NA NA 1
"10402" 43 6 7 NA NA NA 2
"10403" 43 6 8 NA NA NA 2
"10404" 43 6 9 NA NA NA 2
"10405" 43 6 10 NA NA NA 2
"10406" 43 6 11 NA NA NA 2
"10407" 43 6 12 NA NA NA 2
"10408" 43 6 13 NA NA NA 2
"10409" 43 6 14 NA NA NA 2
"10410" 43 6 15 NA NA NA 2
"10411" 43 7 1 NA NA NA 2
"10412" 43 7 2 NA NA NA 2
"10413" 43 7 3 NA NA NA 2
"10414" 43 7 4 NA NA NA 2
"10415" 43 7 5 NA NA NA 2
"10416" 43 7 6 NA NA NA 2
"10417" 43 7 7 NA NA NA 2
"10418" 43 7 8 NA NA NA 2
"10419" 43 7 9 NA NA NA 2
"10420" 43 7 10 NA NA NA 2
"10421" 43 7 11 NA NA NA 2
"10422" 43 7 12 NA NA NA 2
"10423" 43 7 13 NA NA NA 2
"10424" 43 7 14 NA NA NA 2
"10425" 43 7 15 NA NA NA 2
"10426" 43 8 1 NA NA NA 2
"10427" 43 8 2 NA NA NA 2
"10428" 43 8 3 NA NA NA 2
"10429" 43 8 4 NA NA NA 2
"10430" 43 8 5 NA NA NA 2
"10431" 43 8 6 NA NA NA 2
"10432" 43 8 7 NA NA NA 2
"10433" 43 8 8 NA NA NA 2
"10434" 43 8 9 NA NA NA 2
"10435" 43 8 10 NA NA NA 2
"10436" 43 8 11 NA NA NA 2
"10437" 43 8 12 NA NA NA 2
"10438" 43 8 13 NA NA NA 2
"10439" 43 8 14 NA NA NA 2
"10440" 43 8 15 NA NA NA 2
"10441" 43 9 1 0.489667023722313 0.137889232597309 1.21531995340523 0
"10442" 43 9 2 1.0079526566872 -0.997326134295219 -1.64243033247006 0
"10443" 43 9 3 0.363363395832881 -0.539240813933247 -1.38565840116286 0
"10444" 43 9 4 -2.4271036780291 1.41578492370727 0.842919779960563 0
"10445" 43 9 5 0.066054522304354 -0.457811735601701 -1.71612589858146 0
"10446" 43 9 6 NA NA NA 0
"10447" 43 9 7 NA NA NA 1
"10448" 43 9 8 NA NA NA 2
"10449" 43 9 9 NA NA NA 2
"10450" 43 9 10 NA NA NA 2
"10451" 43 9 11 NA NA NA 2
"10452" 43 9 12 NA NA NA 2
"10453" 43 9 13 NA NA NA 2
"10454" 43 9 14 NA NA NA 2
"10455" 43 9 15 NA NA NA 2
"10456" 43 10 1 NA NA NA 2
"10457" 43 10 2 NA NA NA 2
"10458" 43 10 3 NA NA NA 2
"10459" 43 10 4 NA NA NA 2
"10460" 43 10 5 NA NA NA 2
"10461" 43 10 6 NA NA NA 2
"10462" 43 10 7 NA NA NA 2
"10463" 43 10 8 NA NA NA 2
"10464" 43 10 9 NA NA NA 2
"10465" 43 10 10 NA NA NA 2
"10466" 43 10 11 NA NA NA 2
"10467" 43 10 12 NA NA NA 2
"10468" 43 10 13 NA NA NA 2
"10469" 43 10 14 NA NA NA 2
"10470" 43 10 15 NA NA NA 2
"10471" 43 11 1 NA NA NA 0
"10472" 43 11 2 NA NA NA 0
"10473" 43 11 3 NA NA NA 0
"10474" 43 11 4 NA NA NA 1
"10475" 43 11 5 NA NA NA 2
"10476" 43 11 6 NA NA NA 2
"10477" 43 11 7 NA NA NA 2
"10478" 43 11 8 NA NA NA 2
"10479" 43 11 9 NA NA NA 2
"10480" 43 11 10 NA NA NA 2
"10481" 43 11 11 NA NA NA 2
"10482" 43 11 12 NA NA NA 2
"10483" 43 11 13 NA NA NA 2
"10484" 43 11 14 NA NA NA 2
"10485" 43 11 15 NA NA NA 2
"10486" 43 12 1 NA NA NA 2
"10487" 43 12 2 NA NA NA 2
"10488" 43 12 3 NA NA NA 2
"10489" 43 12 4 NA NA NA 2
"10490" 43 12 5 NA NA NA 2
"10491" 43 12 6 NA NA NA 2
"10492" 43 12 7 NA NA NA 2
"10493" 43 12 8 NA NA NA 2
"10494" 43 12 9 NA NA NA 2
"10495" 43 12 10 NA NA NA 2
"10496" 43 12 11 NA NA NA 2
"10497" 43 12 12 NA NA NA 2
"10498" 43 12 13 NA NA NA 2
"10499" 43 12 14 NA NA NA 2
"10500" 43 12 15 NA NA NA 2
"10501" 43 13 1 NA NA NA 0
"10502" 43 13 2 NA NA NA 0
"10503" 43 13 3 NA NA NA 0
"10504" 43 13 4 NA NA NA 0
"10505" 43 13 5 NA NA NA 1
"10506" 43 13 6 NA NA NA 2
"10507" 43 13 7 NA NA NA 2
"10508" 43 13 8 NA NA NA 2
"10509" 43 13 9 NA NA NA 2
"10510" 43 13 10 NA NA NA 2
"10511" 43 13 11 NA NA NA 2
"10512" 43 13 12 NA NA NA 2
"10513" 43 13 13 NA NA NA 2
"10514" 43 13 14 NA NA NA 2
"10515" 43 13 15 NA NA NA 2
"10516" 43 14 1 NA NA NA 2
"10517" 43 14 2 NA NA NA 2
"10518" 43 14 3 NA NA NA 2
"10519" 43 14 4 NA NA NA 2
"10520" 43 14 5 NA NA NA 2
"10521" 43 14 6 NA NA NA 2
"10522" 43 14 7 NA NA NA 2
"10523" 43 14 8 NA NA NA 2
"10524" 43 14 9 NA NA NA 2
"10525" 43 14 10 NA NA NA 2
"10526" 43 14 11 NA NA NA 2
"10527" 43 14 12 NA NA NA 2
"10528" 43 14 13 NA NA NA 2
"10529" 43 14 14 NA NA NA 2
"10530" 43 14 15 NA NA NA 2
"10531" 43 15 1 NA NA NA 2
"10532" 43 15 2 NA NA NA 2
"10533" 43 15 3 NA NA NA 2
"10534" 43 15 4 NA NA NA 2
"10535" 43 15 5 NA NA NA 2
"10536" 43 15 6 NA NA NA 2
"10537" 43 15 7 NA NA NA 2
"10538" 43 15 8 NA NA NA 2
"10539" 43 15 9 NA NA NA 2
"10540" 43 15 10 NA NA NA 2
"10541" 43 15 11 NA NA NA 2
"10542" 43 15 12 NA NA NA 2
"10543" 43 15 13 NA NA NA 2
"10544" 43 15 14 NA NA NA 2
"10545" 43 15 15 NA NA NA 2
"10546" 43 16 1 NA NA NA 0
"10547" 43 16 2 NA NA NA 0
"10548" 43 16 3 NA NA NA 0
"10549" 43 16 4 NA NA NA 1
"10550" 43 16 5 NA NA NA 2
"10551" 43 16 6 NA NA NA 2
"10552" 43 16 7 NA NA NA 2
"10553" 43 16 8 NA NA NA 2
"10554" 43 16 9 NA NA NA 2
"10555" 43 16 10 NA NA NA 2
"10556" 43 16 11 NA NA NA 2
"10557" 43 16 12 NA NA NA 2
"10558" 43 16 13 NA NA NA 2
"10559" 43 16 14 NA NA NA 2
"10560" 43 16 15 NA NA NA 2
"10561" 44 1 1 0.130792460726087 0.0481676312421297 0.290577071977775 0
"10562" 44 1 2 0.670287074906921 -0.2700244532818 0.294196140930845 0
"10563" 44 1 3 0.116862062196262 0.108471651226136 0.294337668766999 0
"10564" 44 1 4 0.308571842834584 0.041447078631973 0.726856845183477 0
"10565" 44 1 5 0.519418230451831 -0.169549765567679 0.293902976127384 0
"10566" 44 1 6 0.304750586924371 -0.085737964236413 0.294701597488536 0
"10567" 44 1 7 -0.0166170351245709 0.229083734847946 0.293963630914307 1
"10568" 44 1 8 NA NA NA 2
"10569" 44 1 9 NA NA NA 2
"10570" 44 1 10 NA NA NA 2
"10571" 44 1 11 NA NA NA 2
"10572" 44 1 12 NA NA NA 2
"10573" 44 1 13 NA NA NA 2
"10574" 44 1 14 NA NA NA 2
"10575" 44 1 15 NA NA NA 2
"10576" 44 2 1 0.0611778719046532 -0.474451370975223 -0.152010799067915 0
"10577" 44 2 2 0.0934037967474523 0.0749982850968481 0.293518829143539 0
"10578" 44 2 3 -0.0487873596829621 -0.306882357638946 0.16727599929455 0
"10579" 44 2 4 -0.0555746380377696 0.121926909234738 0.294135486143922 0
"10580" 44 2 5 NA NA NA 0
"10581" 44 2 6 NA NA NA 0
"10582" 44 2 7 NA NA NA 1
"10583" 44 2 8 NA NA NA 2
"10584" 44 2 9 NA NA NA 2
"10585" 44 2 10 NA NA NA 2
"10586" 44 2 11 NA NA NA 2
"10587" 44 2 12 NA NA NA 2
"10588" 44 2 13 NA NA NA 2
"10589" 44 2 14 NA NA NA 2
"10590" 44 2 15 NA NA NA 2
"10591" 44 3 1 NA NA NA 2
"10592" 44 3 2 -0.101515636672596 0.252496490330983 0.294903780111613 0
"10593" 44 3 3 -0.122856036742597 0.403314667814327 0.294064722225845 0
"10594" 44 3 4 0.00123935003300696 2.99270881308504 0.295085744472382 0
"10595" 44 3 5 1.72178954448586 -0.983638366193306 0.294064722225845 0
"10596" 44 3 6 -0.123644549866927 -0.229881080214814 0.325473792720785 0
"10597" 44 3 7 -1.28709566481545 1.05994338959549 0.294034394832384 1
"10598" 44 3 8 NA NA NA 2
"10599" 44 3 9 NA NA NA 2
"10600" 44 3 10 NA NA NA 2
"10601" 44 3 11 NA NA NA 2
"10602" 44 3 12 NA NA NA 2
"10603" 44 3 13 NA NA NA 2
"10604" 44 3 14 NA NA NA 2
"10605" 44 3 15 NA NA NA 2
"10606" 44 4 1 NA NA NA 2
"10607" 44 4 2 NA NA NA 2
"10608" 44 4 3 NA NA NA 2
"10609" 44 4 4 NA NA NA 2
"10610" 44 4 5 NA NA NA 2
"10611" 44 4 6 NA NA NA 2
"10612" 44 4 7 NA NA NA 2
"10613" 44 4 8 NA NA NA 2
"10614" 44 4 9 NA NA NA 2
"10615" 44 4 10 NA NA NA 2
"10616" 44 4 11 NA NA NA 2
"10617" 44 4 12 NA NA NA 2
"10618" 44 4 13 NA NA NA 2
"10619" 44 4 14 NA NA NA 2
"10620" 44 4 15 NA NA NA 2
"10621" 44 5 1 -0.010987253599709 -0.450937524147269 -0.244337493895815 0
"10622" 44 5 2 0.495398907587633 -0.189606288399435 0.294074831356999 0
"10623" 44 5 3 -0.135492465017112 -0.712288978164086 -1.45783759760118 0
"10624" 44 5 4 -0.156964283941168 0.222452142621317 0.294004067438922 0
"10625" 44 5 5 -0.110381354749996 0.89900596848584 0.294044503963538 0
"10626" 44 5 6 -0.00592429170152868 0.0817208595339031 0.293700793504308 0
"10627" 44 5 7 0.00667665348239147 -1.33531493689446 -3.28951107136306 1
"10628" 44 5 8 NA NA NA 2
"10629" 44 5 9 NA NA NA 2
"10630" 44 5 10 NA NA NA 2
"10631" 44 5 11 NA NA NA 2
"10632" 44 5 12 NA NA NA 2
"10633" 44 5 13 NA NA NA 2
"10634" 44 5 14 NA NA NA 2
"10635" 44 5 15 NA NA NA 2
"10636" 44 6 1 -0.0135266702257555 -0.186229837479169 0.673794015757041 0
"10637" 44 6 2 -0.315303784792151 0.363130858209374 0.29423657745546 0
"10638" 44 6 3 0.108613001818659 -0.223138287508775 0.84013976889326 0
"10639" 44 6 4 NA NA NA 1
"10640" 44 6 5 NA NA NA 2
"10641" 44 6 6 NA NA NA 2
"10642" 44 6 7 NA NA NA 2
"10643" 44 6 8 NA NA NA 2
"10644" 44 6 9 NA NA NA 2
"10645" 44 6 10 NA NA NA 2
"10646" 44 6 11 NA NA NA 2
"10647" 44 6 12 NA NA NA 2
"10648" 44 6 13 NA NA NA 2
"10649" 44 6 14 NA NA NA 2
"10650" 44 6 15 NA NA NA 2
"10651" 44 7 1 1.59815473024801 -1.25494731768456 0.838037069613264 0
"10652" 44 7 2 -1.37484302275368 0.423340863242607 -0.488311265162271 0
"10653" 44 7 3 NA NA NA 0
"10654" 44 7 4 0.290708987825729 -0.785903695533462 -0.68469124695651 0
"10655" 44 7 5 0.971054286125617 -0.481022308394901 0.293791775684692 0
"10656" 44 7 6 0.504689209655056 2.77839516185862 0.294084940488153 0
"10657" 44 7 7 -5.30396348471828 2.77839516185862 -1.76283008451214 0
"10658" 44 7 8 -0.781476787552938 0.748309100616398 0.293933303520846 1
"10659" 44 7 9 NA NA NA 2
"10660" 44 7 10 NA NA NA 2
"10661" 44 7 11 NA NA NA 2
"10662" 44 7 12 NA NA NA 2
"10663" 44 7 13 NA NA NA 2
"10664" 44 7 14 NA NA NA 2
"10665" 44 7 15 NA NA NA 2
"10666" 44 8 1 NA NA NA 2
"10667" 44 8 2 NA NA NA 2
"10668" 44 8 3 NA NA NA 2
"10669" 44 8 4 NA NA NA 2
"10670" 44 8 5 NA NA NA 2
"10671" 44 8 6 NA NA NA 2
"10672" 44 8 7 NA NA NA 2
"10673" 44 8 8 NA NA NA 2
"10674" 44 8 9 NA NA NA 2
"10675" 44 8 10 NA NA NA 2
"10676" 44 8 11 NA NA NA 2
"10677" 44 8 12 NA NA NA 2
"10678" 44 8 13 NA NA NA 2
"10679" 44 8 14 NA NA NA 2
"10680" 44 8 15 NA NA NA 2
"10681" 44 9 1 -0.502100522117341 0.520600846188331 0.293983849176615 0
"10682" 44 9 2 0.696004733731214 -1.10745504544902 -0.827785998438928 0
"10683" 44 9 3 2.00545208639217 -1.44257285385259 1.16760485435917 0
"10684" 44 9 4 NA NA NA 0
"10685" 44 9 5 NA NA NA 0
"10686" 44 9 6 NA NA NA 0
"10687" 44 9 7 NA NA NA 0
"10688" 44 9 8 NA NA NA 0
"10689" 44 9 9 NA NA NA 0
"10690" 44 9 10 NA NA NA 0
"10691" 44 9 11 NA NA NA 0
"10692" 44 9 12 NA NA NA 1
"10693" 44 9 13 NA NA NA 2
"10694" 44 9 14 NA NA NA 2
"10695" 44 9 15 NA NA NA 2
"10696" 44 10 1 NA NA NA 2
"10697" 44 10 2 NA NA NA 2
"10698" 44 10 3 NA NA NA 2
"10699" 44 10 4 NA NA NA 2
"10700" 44 10 5 NA NA NA 2
"10701" 44 10 6 NA NA NA 2
"10702" 44 10 7 NA NA NA 2
"10703" 44 10 8 NA NA NA 2
"10704" 44 10 9 NA NA NA 2
"10705" 44 10 10 NA NA NA 2
"10706" 44 10 11 NA NA NA 2
"10707" 44 10 12 NA NA NA 2
"10708" 44 10 13 NA NA NA 2
"10709" 44 10 14 NA NA NA 2
"10710" 44 10 15 NA NA NA 2
"10711" 44 11 1 NA NA NA 2
"10712" 44 11 2 NA NA NA 2
"10713" 44 11 3 NA NA NA 2
"10714" 44 11 4 NA NA NA 2
"10715" 44 11 5 NA NA NA 2
"10716" 44 11 6 NA NA NA 2
"10717" 44 11 7 NA NA NA 2
"10718" 44 11 8 NA NA NA 2
"10719" 44 11 9 NA NA NA 2
"10720" 44 11 10 NA NA NA 2
"10721" 44 11 11 NA NA NA 2
"10722" 44 11 12 NA NA NA 2
"10723" 44 11 13 NA NA NA 2
"10724" 44 11 14 NA NA NA 2
"10725" 44 11 15 NA NA NA 2
"10726" 44 12 1 NA NA NA 2
"10727" 44 12 2 NA NA NA 2
"10728" 44 12 3 NA NA NA 2
"10729" 44 12 4 NA NA NA 2
"10730" 44 12 5 NA NA NA 2
"10731" 44 12 6 NA NA NA 2
"10732" 44 12 7 NA NA NA 2
"10733" 44 12 8 NA NA NA 2
"10734" 44 12 9 NA NA NA 2
"10735" 44 12 10 NA NA NA 2
"10736" 44 12 11 NA NA NA 2
"10737" 44 12 12 NA NA NA 2
"10738" 44 12 13 NA NA NA 2
"10739" 44 12 14 NA NA NA 2
"10740" 44 12 15 NA NA NA 2
"10741" 44 13 1 NA NA NA 2
"10742" 44 13 2 NA NA NA 2
"10743" 44 13 3 NA NA NA 2
"10744" 44 13 4 NA NA NA 2
"10745" 44 13 5 NA NA NA 2
"10746" 44 13 6 NA NA NA 2
"10747" 44 13 7 NA NA NA 2
"10748" 44 13 8 NA NA NA 2
